time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
8.000000000000005995e-01,-4.744793341187646241e-07,1.812699030503373397e-10,2.063861149492873543e-03,4.000000000000000000e+00,-1.900566334742735249e-21,1.311080397605900410e-16,-4.160497080533693293e+01,-9.711226121571908676e-07,8.320879365171884956e+02,-2.804909000840745403e-05,1.590051703079041943e+02,4.155032589012330391e+02,2.082923386752370618e+02,2.082923389407183095e+02
8.100000000000006084e-01,3.996977518931864315e-02,1.805737846091935150e-10,2.120129043516797481e-03,3.993127931552769905e+00,-1.610068810887369869e-10,4.084462713154169561e-02,-3.333954535528613761e-01,-8.540643042179857369e-09,6.665650439450134357e+00,-1.722585008459218137e-06,1.585014003534169831e+02,3.158934820115697484e+00,1.753357990473685568e+00,1.753357628860751083e+00
8.200000000000006173e-01,7.989688779935628926e-02,1.788694008143443604e-10,2.055418704044176086e-03,3.990415240374229899e+00,-2.257491786793936805e-10,-2.712986670019618910e-03,-4.189770530131313819e+01,-9.718963059645625846e-07,8.379441950215780253e+02,-6.865644169690848786e-05,1.582632430228836427e+02,4.184420689797145201e+02,2.097510628913384210e+02,2.097510631505249421e+02
8.300000000000006262e-01,1.197700629213000328e-01,1.759129849899143685e-10,2.088685183331440154e-03,3.985530063893426345e+00,-3.341083319314675599e-10,-6.048406313766412253e-03,-8.188487914579061222e-01,-2.085067958589904846e-08,1.636974668068110716e+01,-8.337813084729507607e-05,1.579049653577006325e+02,7.765941164125324647e+00,4.301902725711395981e+00,4.301902790844384761e+00
8.400000000000006350e-01,1.595929481315658538e-01,1.717847056138413708e-10,2.148956026435159660e-03,3.978591627128559960e+00,-4.946270335957665113e-10,3.477499684277110537e-02,-1.515268754919060490e-01,-4.274517761450324915e-09,3.029334929055127024e+00,-2.155959578671552343e-05,1.573957386061300951e+02,1.345466573241087982e+00,8.419343580770930480e-01,8.419339977369457717e-01
8.500000000000006439e-01,1.993757281122917058e-01,1.667306491924924592e-10,2.024614611030701831e-03,3.975766337630736391e+00,-5.611488349460430621e-10,-7.725377793050172692e-03,-4.256399496383110659e+01,-9.756584643172069859e-07,8.512728914843412440e+02,-6.793626067435817872e-05,1.571450863150692783e+02,4.253256385495720338e+02,2.129736265484992543e+02,2.129736263862699843e+02
8.600000000000006528e-01,2.390936290139837606e-01,1.601846824767769639e-10,2.226155620430271022e-03,3.971359182265435717e+00,-6.602893252257333433e-10,-1.885587003370606946e-02,-8.214193223813944789e-01,-1.976774837222916581e-08,1.642079232537353661e+01,-1.547169204343772086e-05,1.568501909386664295e+02,7.956927362861792474e+00,4.231932270495020632e+00,4.231932692016720843e+00
8.700000000000006617e-01,2.787726125333284677e-01,1.590350453509055288e-10,2.225346408200478635e-03,3.964234730924967032e+00,5.507362368744413326e-11,2.505354842334264406e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.563119207340129435e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000006706e-01,3.184128802882221221e-01,1.607619743595548213e-10,2.008283772101326480e-03,3.961608840556273492e+00,6.478747927499690747e-10,-1.561018664185855748e-02,-4.368661179327946087e+01,9.927395624387920156e-06,8.737237326031994371e+02,-7.334899279851873205e-05,1.560525817166355296e+02,4.363419900510904768e+02,2.186896330358461569e+02,2.186921095162630024e+02
8.900000000000006795e-01,3.579865947733756326e-01,1.777963010886262244e-10,2.151930595203671321e-03,3.957014651262770855e+00,1.786070962160497276e-09,-2.420332681581666839e-02,-5.716234055166871109e-01,-4.196520293825098391e-07,1.142753151386866328e+01,-7.215067490136612208e-05,1.557394491936456404e+02,5.283625942243593165e+00,3.071859503139633851e+00,3.072046068485434045e+00
9.000000000000006883e-01,3.975207787837654605e-01,2.103664531416165592e-10,2.100959024951827396e-03,3.952237629978016198e+00,3.902565193519162135e-09,-2.435790183672002090e-02,-5.038284486234980708e-01,2.039639400582948098e-06,1.007329315482613907e+01,-4.275935398632101092e-05,1.553560778321694897e+02,4.861370460812581840e+00,2.605913181335259843e+00,2.606009512678296947e+00
9.100000000000006972e-01,4.370023634864744211e-01,2.710218480935760399e-10,2.115837367820320829e-03,3.947430618801784252e+00,6.584338674975259466e-09,-2.779598857169967782e-02,-4.347380913647435619e-01,-1.237816772247345154e-06,8.690764109056475561e+00,-4.798540972967939300e-05,1.549967059145352266e+02,4.089689694597295144e+00,2.300496739780304001e+00,2.300577674678875972e+00
9.200000000000007061e-01,4.764363530363416865e-01,3.635069524026184454e-10,2.103600786052030932e-03,3.942555322822109076e+00,9.715320132063554518e-09,-3.058300631356257113e-02,-3.932721032765447156e-01,1.699372427825963233e-06,7.862808173726912209e+00,-3.266957782142518307e-05,1.546333542546418585e+02,3.753425302241091721e+00,2.054643047536098610e+00,2.054739823949722322e+00
9.300000000000007150e-01,5.158225511282686915e-01,4.954738024273502556e-10,2.071656908674235527e-03,3.937905638842787326e+00,1.404358501815252978e-08,-3.230105622957013534e-02,-4.607232429909145566e+01,4.548905529094555283e-05,9.214355462672998556e+02,-3.365641250793922901e-05,1.542638317799799665e+02,4.602295693152663603e+02,2.306018936402970496e+02,2.306040833117365025e+02
9.400000000000007239e-01,5.551567806526106486e-01,6.763045622968347614e-10,2.090836830488433228e-03,3.933080937227032337e+00,1.840218621695090083e-08,-3.657784397880801952e-02,-9.627517609034578205e-01,6.397378087726057760e-07,1.924718462722259815e+01,-2.688443377105685650e-05,1.539142099017849148e+02,9.191501585888564918e+00,5.027759681828051441e+00,5.027923359505983569e+00
9.500000000000007327e-01,5.944337292104983073e-01,9.205672481302564620e-10,2.282891151560962131e-03,3.926340572505905069e+00,2.585193700922695679e-08,1.667570995013677301e-03,-5.575840111014163103e-01,1.988140645437213444e-07,1.114683679135623251e+01,-2.108414578626434388e-05,1.534269702081282958e+02,5.146978378762812056e+00,2.999849669031763977e+00,3.000008743561657365e+00
9.600000000000007416e-01,6.336812880880383636e-01,1.201028968735277136e-09,2.076105363019204939e-03,3.919249666345731686e+00,3.543503266359592831e-08,4.888031049191430416e-02,-3.356146471109006058e+01,4.574537710806550819e-05,6.712190057339374789e+02,-1.167861991129698351e-04,1.528690478883667936e+02,3.350853279083450502e+02,1.680658282166748450e+02,1.680678496089173848e+02
9.700000000000007505e-01,6.728541212701635299e-01,1.579794725078321015e-09,2.385987847330853055e-03,3.917215246704424558e+00,3.788950228910159332e-08,-1.186575326661995153e-02,-1.023165321395485439e+00,9.967386264075027424e-07,2.045489554120847941e+01,-8.535695885515345339e-05,1.527562564381987897e+02,9.811054226969101677e+00,5.321845026543724266e+00,5.321996287695656136e+00
9.800000000000007594e-01,7.120091721149377495e-01,1.986582637051354806e-09,2.056221175876174305e-03,3.909627485090413135e+00,4.940207490262784062e-08,4.121055960597492379e-02,-3.508871693415949267e+01,5.439870000150531792e-05,7.017611029521063983e+02,-5.938384447035267855e-05,1.521466331067105386e+02,3.503553799754891998e+02,1.757017321882441365e+02,1.757039907883730052e+02
9.900000000000007683e-01,7.510875236324423554e-01,2.513451839190879809e-09,2.304208802158774164e-03,3.907645572016813951e+00,5.283335334506876607e-08,-1.811923374283702301e-02,-6.424590523775822737e-01,3.251261080024908656e-06,1.284509341357236423e+01,-8.837090537600587881e-05,1.520236616957393778e+02,6.250068215729591259e+00,3.297457686886924311e+00,3.297567510955847325e+00
1.000000000000000666e+00,7.901344032176355059e-01,3.096733346238804533e-09,2.181093630545592570e-03,3.900641522137858086e+00,6.588845335172339329e-08,2.776839004646281667e-02,-5.078989012155188387e-01,2.646368654954031618e-06,1.015470443624541019e+01,-7.987375066900660910e-05,1.514700484087577195e+02,4.919027775465555585e+00,2.617783579143693196e+00,2.617893081636162300e+00
1.009999999999999565e+00,8.291313190852507287e-01,3.772412581797345308e-09,2.083364241534956408e-03,3.895753544819743119e+00,7.556497963707831351e-08,2.839180834943468706e-02,-1.103677115109726214e+00,3.190160559432206333e-06,2.206545128887468010e+01,-1.087718597514632929e-04,1.510865125997193275e+02,1.063675227076487673e+01,5.714270402872133836e+00,5.714428615237667763e+00
1.019999999999998463e+00,8.680747567369017093e-01,4.554141039560486094e-09,2.070805628324903606e-03,3.893144346944587220e+00,8.057867949644602033e-08,-2.119076463010729008e-02,-4.434847714068831692e+01,9.372628348451117822e-05,8.869565380340575302e+02,-9.330292099091739601e-05,1.508926895044933190e+02,4.429528345036810038e+02,2.220008181546241417e+02,2.220028853757524132e+02
1.029999999999997362e+00,9.069686576081920082e-01,5.441361835430898565e-09,2.071443504750393894e-03,3.888378783986166098e+00,9.073208335724524259e-08,-2.476104781345986675e-02,-4.485147322762450273e+01,1.001824169286230116e-04,8.970164214158910454e+02,-9.013444091394116897e-05,1.505397778618837492e+02,4.479835217187684862e+02,2.245154397351286377e+02,2.245174599619938647e+02
1.039999999999996261e+00,9.458130568571000429e-01,6.439424701337986488e-09,2.080017546427764992e-03,3.883673037774153958e+00,1.014190769228024672e-07,-2.871231077134811169e-02,-4.539660374557335132e+01,1.068666668828468537e-04,9.079188114574058091e+02,-8.147834715402542394e-05,1.501905260843114434e+02,4.534345750961300610e+02,2.272411312883047287e+02,2.272431050729710194e+02
1.049999999999995159e+00,9.846098926489739167e-01,7.550113809841531542e-09,2.059013018210809325e-03,3.878922654502602985e+00,1.126990423629965939e-07,-3.147668909716704044e-02,-4.608588984480131501e+01,1.021446198922726888e-04,9.217040148284536372e+02,-1.258381833831032689e-04,1.498344443238994472e+02,4.595373791470031506e+02,2.310719100838745703e+02,2.310947255975761152e+02
1.059999999999994058e+00,1.023355510156773507e+00,8.781619787062258348e-09,2.081668324536198756e-03,3.874247943421000873e+00,1.237992294958542975e-07,-3.593662988422934024e-02,-5.854242124950472803e-01,9.206646118435982129e-08,1.170347943402909863e+01,-8.652246622112324051e-05,1.494921405198004436e+02,5.436208814443260096e+00,3.133357458349636637e+00,3.133913161236203226e+00
1.069999999999992957e+00,1.062043842245017355e+00,1.017856783124797772e-08,2.272232421272635163e-03,3.867507061308460337e+00,1.439073014947596731e-07,1.753885890557744902e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.490104596139989326e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.079999999999991855e+00,1.100700495545647417e+00,1.169107906136341168e-08,2.108355691665796377e-03,3.862477742713164464e+00,1.649218512882686466e-07,3.875753371469700930e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.486050291881192038e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.089999999999990754e+00,1.139295886116710843e+00,1.347158842216337240e-08,2.194257017652633500e-03,3.858014230270787603e+00,1.857249281349113388e-07,-3.831603908776033424e-03,-2.850844388202162238e-01,7.244082756887280927e-06,5.699695420258399814e+00,-3.086237703864638804e-05,1.482851743938235529e+02,2.675723046080513257e+00,1.511722178107194559e+00,1.512250196070692443e+00
